unit procedure,sampling point,parameter name,parameter detail,run number,batch number,date of manufacture,process start,parameter date,local id,value_text(reported),value_num(recorded/full precision),uom,LAL,UAL,LCL,UCL,lrl,ucl.1,cl,nel1,nel2,nel3,nel4,ppk,rep,control_precision,action_precision,rejection_precision,scale,summary table,disposition_date,result type,source_system,ctrl_violation,action_violation,rej_violation,spec status,ctrl status
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000446,10361465,10361465,11/30/2017 0:00,11/30/2017 0:00,11/30/2017 0:00,.,0.13,0.13,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000449,10361911,10361911,12/1/2017 0:00,12/1/2017 0:00,12/1/2017 0:00,.,9.27,9.27,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000438,10361930,10361930,12/5/2017 0:00,12/4/2017 0:00,12/5/2017 0:00,.,0.37,0.37,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000438,10362709,10362709,12/8/2017 0:00,12/8/2017 0:00,12/8/2017 0:00,.,0.29,0.29,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000436,10362560,10362560,1/8/2018 0:00,1/8/2018 0:00,1/8/2018 0:00,.,3.36,3.36,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000444,10362697,10362697,1/9/2018 0:00,1/9/2018 0:00,1/9/2018 0:00,.,0.29,0.29,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000449,10362952,10362952,1/11/2018 0:00,1/11/2018 0:00,1/11/2018 0:00,.,0.83,0.83,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000436,10366881,10366881,1/16/2018 0:00,1/15/2018 0:00,1/16/2018 0:00,.,0.24,0.24,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000446,10364509,10364509,1/18/2018 0:00,1/12/2018 0:00,1/18/2018 0:00,.,0.1,0.1,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000439,10365931,10365931,1/19/2018 0:00,1/17/2018 0:00,1/19/2018 0:00,.,7.57,7.57,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000436,10362947,10362947,1/22/2018 0:00,1/15/2018 0:00,1/22/2018 0:00,.,0.2,0.2,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000438,10364514,10364514,2/1/2018 0:00,1/18/2018 0:00,2/1/2018 0:00,.,3.87,3.87,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000433,10368311,10368311,2/13/2018 0:00,2/13/2018 0:00,2/13/2018 0:00,.,2.82,2.82,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000436,10368309,10368309,2/14/2018 0:00,2/12/2018 0:00,2/14/2018 0:00,.,0.08,0.08,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000449,10371578,10371578,2/19/2018 0:00,2/16/2018 0:00,2/19/2018 0:00,.,0.33,0.33,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000444,10368319,10368319,3/7/2018 0:00,2/19/2018 0:00,3/7/2018 0:00,.,2.16,2.16,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000438,10376539,10376539,3/14/2018 0:00,3/13/2018 0:00,3/14/2018 0:00,.,0.43,0.43,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000446,10372336,10372336,3/21/2018 0:00,3/20/2018 0:00,3/21/2018 0:00,.,0.17,0.17,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000444,10362950,10362950,3/28/2018 0:00,1/17/2018 0:00,3/28/2018 0:00,.,0.48,0.48,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000449,10389038,10389038,4/11/2018 0:00,4/10/2018 0:00,4/11/2018 0:00,.,0.2,0.2,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000439,10381322,10381322,4/12/2018 0:00,4/9/2018 0:00,4/12/2018 0:00,.,0.1,0.1,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000436,10381323,10381323,4/16/2018 0:00,4/16/2018 0:00,4/16/2018 0:00,.,0.3,0.3,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000438,10381328,10381328,4/18/2018 0:00,4/18/2018 0:00,4/18/2018 0:00,.,0.35,0.35,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000439,10381330,10381330,4/25/2018 0:00,4/25/2018 0:00,4/25/2018 0:00,.,0.27,0.27,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000439,10388822,10388822,5/1/2018 0:00,5/1/2018 0:00,5/1/2018 0:00,.,0.1,0.1,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000436,10388824,10388824,5/11/2018 0:00,5/11/2018 0:00,5/11/2018 0:00,.,0.16,0.16,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000439,10388823,10388823,5/29/2018 0:00,5/29/2018 0:00,5/29/2018 0:00,.,0.27,0.27,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Subvisible Particles >= 25 um,PRDS-000439,10398278,10398278,6/2/2018 0:00,6/1/2018 0:00,6/2/2018 0:00,.,0,0.0,Particles per container,.,600.0,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000443,10340209,10340209,7/13/2017 0:00,7/10/2017 0:00,7/13/2017 0:00,.,0.3325,0.3325,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000443,10344080,10344080,7/18/2017 0:00,7/18/2017 0:00,7/18/2017 0:00,.,0.3342,0.3342,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000443,10340211,10340211,7/25/2017 0:00,7/17/2017 0:00,7/25/2017 0:00,.,0.3366,0.3366,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000443,10350648,10350648,9/25/2017 0:00,9/23/2017 0:00,9/25/2017 0:00,.,0.3337,0.3337,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000443,10354042,10354042,10/2/2017 0:00,10/2/2017 0:00,10/2/2017 0:00,.,0.3295,0.3295,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000443,10355606,10355606,10/20/2017 0:00,10/16/2017 0:00,10/20/2017 0:00,.,0.3301,0.3301,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000443,10358746,10358746,11/20/2017 0:00,11/20/2017 0:00,11/20/2017 0:00,.,0.3307,0.3307,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000436,10360049,10360049,11/27/2017 0:00,11/26/2017 0:00,11/27/2017 0:00,.,0.3317,0.3317,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000436,10362560,10362560,1/8/2018 0:00,1/8/2018 0:00,1/8/2018 0:00,.,0.3337,0.3337,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000436,10366881,10366881,1/16/2018 0:00,1/15/2018 0:00,1/16/2018 0:00,.,0.3325,0.3325,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000436,10362947,10362947,1/22/2018 0:00,1/15/2018 0:00,1/22/2018 0:00,.,0.3312,0.3312,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000433,10368311,10368311,2/13/2018 0:00,2/13/2018 0:00,2/13/2018 0:00,.,0.3295,0.3295,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000436,10368309,10368309,2/14/2018 0:00,2/12/2018 0:00,2/14/2018 0:00,.,0.3318,0.3318,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000436,10381323,10381323,4/16/2018 0:00,4/16/2018 0:00,4/16/2018 0:00,.,0.3373,0.3373,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.3 mL Syringe),PRDS-000436,10388824,10388824,5/11/2018 0:00,5/11/2018 0:00,5/11/2018 0:00,.,0.3331,0.3331,mL,0.3,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000444,10340208,10340208,7/11/2017 0:00,7/9/2017 0:00,7/11/2017 0:00,.,0.4181,0.4181,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000444,10340210,10340210,7/19/2017 0:00,7/17/2017 0:00,7/19/2017 0:00,.,0.4213,0.4213,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000444,10349699,10349699,9/14/2017 0:00,9/13/2017 0:00,9/14/2017 0:00,.,0.4222,0.4222,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000444,10352209,10352209,10/5/2017 0:00,9/27/2017 0:00,10/5/2017 0:00,.,0.4195,0.4195,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000444,10358639,10358639,11/14/2017 0:00,11/7/2017 0:00,11/14/2017 0:00,.,0.4206,0.4206,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000444,10361015,10361015,11/22/2017 0:00,11/22/2017 0:00,11/22/2017 0:00,.,0.4184,0.4184,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000438,10361930,10361930,12/5/2017 0:00,12/4/2017 0:00,12/5/2017 0:00,.,0.416,0.41600000000000004,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000438,10362709,10362709,12/8/2017 0:00,12/8/2017 0:00,12/8/2017 0:00,.,0.4222,0.4222,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000444,10362697,10362697,1/9/2018 0:00,1/9/2018 0:00,1/9/2018 0:00,.,0.4188,0.4188,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000438,10364514,10364514,2/1/2018 0:00,1/18/2018 0:00,2/1/2018 0:00,.,0.4168,0.4168,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000444,10368319,10368319,3/7/2018 0:00,2/19/2018 0:00,3/7/2018 0:00,.,0.4174,0.4174,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000438,10376539,10376539,3/14/2018 0:00,3/13/2018 0:00,3/14/2018 0:00,.,0.4223,0.4223,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000444,10362950,10362950,3/28/2018 0:00,1/17/2018 0:00,3/28/2018 0:00,.,0.4194,0.4194,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.4 mL Syringe),PRDS-000438,10381328,10381328,4/18/2018 0:00,4/18/2018 0:00,4/18/2018 0:00,.,0.419,0.419,mL,0.4,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,-1,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000449,10345848,10345848,7/31/2017 0:00,7/31/2017 0:00,7/31/2017 0:00,.,0.527,0.527,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000449,10344209,10344209,8/2/2017 0:00,7/27/2017 0:00,8/2/2017 0:00,.,0.5274,0.5274,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000449,10350651,10350651,10/4/2017 0:00,9/25/2017 0:00,10/4/2017 0:00,.,0.5272,0.5272,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000449,10352210,10352210,10/9/2017 0:00,10/2/2017 0:00,10/9/2017 0:00,.,0.5224,0.5224,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000449,10352211,10352211,10/10/2017 0:00,10/4/2017 0:00,10/10/2017 0:00,.,0.5245,0.5245,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000449,10352213,10352213,10/12/2017 0:00,10/11/2017 0:00,10/12/2017 0:00,.,0.5267,0.5267,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000439,10359665,10359665,11/23/2017 0:00,11/21/2017 0:00,11/23/2017 0:00,.,0.5259,0.5259,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000439,10361008,10361008,11/28/2017 0:00,11/27/2017 0:00,11/28/2017 0:00,.,0.5223,0.5223,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000446,10361465,10361465,11/30/2017 0:00,11/30/2017 0:00,11/30/2017 0:00,.,0.5239,0.5239,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000449,10361911,10361911,12/1/2017 0:00,12/1/2017 0:00,12/1/2017 0:00,.,0.5168,0.5168,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000449,10362952,10362952,1/11/2018 0:00,1/11/2018 0:00,1/11/2018 0:00,.,0.5224,0.5224,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000446,10364509,10364509,1/18/2018 0:00,1/12/2018 0:00,1/18/2018 0:00,.,0.5237,0.5237,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000439,10365931,10365931,1/19/2018 0:00,1/17/2018 0:00,1/19/2018 0:00,.,0.5215,0.5215,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000449,10371578,10371578,2/19/2018 0:00,2/16/2018 0:00,2/19/2018 0:00,.,0.5241,0.5241,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000446,10372336,10372336,3/21/2018 0:00,3/20/2018 0:00,3/21/2018 0:00,.,0.5269,0.5269,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000449,10389038,10389038,4/11/2018 0:00,4/10/2018 0:00,4/11/2018 0:00,.,0.5192,0.5192,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000439,10381322,10381322,4/12/2018 0:00,4/9/2018 0:00,4/12/2018 0:00,.,0.5266,0.5266,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000439,10381330,10381330,4/25/2018 0:00,4/25/2018 0:00,4/25/2018 0:00,.,0.5248,0.5248,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000439,10388822,10388822,5/1/2018 0:00,5/1/2018 0:00,5/1/2018 0:00,.,0.5282,0.5282,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000439,10388823,10388823,5/29/2018 0:00,5/29/2018 0:00,5/29/2018 0:00,.,0.5261,0.5261,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,Volume (0.5 mL Syringe),PRDS-000439,10398278,10398278,6/2/2018 0:00,6/1/2018 0:00,6/2/2018 0:00,.,0.5281,0.5281,mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,,
IEDL:ADL9-DP-ADL,.,pH,PRDS-000444,10340208,10340208,7/11/2017 0:00,7/9/2017 0:00,7/11/2017 0:00,.,6.2,6.2,                                        ,6.0,6.4,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,pH,PRDS-000443,10340209,10340209,7/13/2017 0:00,7/10/2017 0:00,7/13/2017 0:00,.,6.2,6.21,                                        ,6.0,6.4,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,pH,PRDS-000443,10344080,10344080,7/18/2017 0:00,7/18/2017 0:00,7/18/2017 0:00,.,6.2,6.16,                                        ,6.0,6.4,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,pH,PRDS-000444,10340210,10340210,7/19/2017 0:00,7/17/2017 0:00,7/19/2017 0:00,.,6.13,6.13,                                        ,6.0,6.4,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,pH,PRDS-000443,10340211,10340211,7/25/2017 0:00,7/17/2017 0:00,7/25/2017 0:00,.,6.1,6.14,                                        ,6.0,6.4,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
IEDL:ADL9-DP-ADL,.,pH,PRDS-000449,10345848,10345848,7/31/2017 0:00,7/31/2017 0:00,7/31/2017 0:00,.,6.18,6.18,                                        ,6.0,6.4,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
