unit procedure,sampling point,parameter name,parameter detail,run number,batch number,date of manufacture,process start,parameter date,local id,value_text(reported),value_num(recorded/full precision),uom,LAL,UAL,LCL,UCL,lrl,ucl.1,cl,nel1,nel2,nel3,nel4,ppk,rep,control_precision,action_precision,rejection_precision,scale,summary table,disposition_date,result type,source_system,ctrl_violation,action_violation,rej_violation,spec status,ctrl status
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000444,10390235,10390235,5/14/2018 0:00,5/8/2018 0:00,5/14/2018 0:00,.,104.9,1.0490000000000002,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000560,10390245,10390245,5/15/2018 0:00,5/9/2018 0:00,5/15/2018 0:00,.,533.2,1.0664,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000674,10390247,10390247,5/15/2018 0:00,5/9/2018 0:00,5/15/2018 0:00,.,530,1.06,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000449,10390250,10390250,5/15/2018 0:00,5/10/2018 0:00,5/15/2018 0:00,.,41,1.025,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000452,10331462,10331462,5/17/2017 0:00,5/13/2017 0:00,5/17/2017 0:00,.,29.9,1.196,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000449,10331465,10331465,5/17/2017 0:00,5/14/2017 0:00,5/17/2017 0:00,.,45.6,1.14,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000449,10331466,10331466,6/13/2017 0:00,6/10/2017 0:00,6/13/2017 0:00,.,43,1.075,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000674,10331456,10331456,6/14/2017 0:00,6/12/2017 0:00,6/14/2017 0:00,.,537.5,1.075,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000674,10331476,10331476,6/14/2017 0:00,6/11/2017 0:00,6/14/2017 0:00,.,533.2,1.0664,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000444,10333530,10333530,6/14/2017 0:00,6/13/2017 0:00,6/14/2017 0:00,.,105,1.05,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000433,10395946,10395946,6/5/2018 0:00,6/5/2018 0:00,6/5/2018 0:00,.,517.5,1.035,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000449,10396076,10396076,6/5/2018 0:00,6/5/2018 0:00,6/5/2018 0:00,.,37,0.925,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000560,10396227,10396227,6/5/2018 0:00,6/5/2018 0:00,6/5/2018 0:00,.,523.4,1.0468,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000436,10395940,10395940,6/6/2018 0:00,6/6/2018 0:00,6/6/2018 0:00,.,192.8,0.9640000000000001,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000439,10396072,10396072,6/6/2018 0:00,6/6/2018 0:00,6/6/2018 0:00,.,209.2,1.046,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000444,10396231,10396231,6/7/2018 0:00,6/7/2018 0:00,6/7/2018 0:00,.,104.4,1.044,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000443,10399108,10399108,6/7/2018 0:00,6/7/2018 0:00,6/7/2018 0:00,.,106.4,1.064,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000433,10396236,10396236,6/8/2018 0:00,6/8/2018 0:00,6/8/2018 0:00,.,567.4,1.1348,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000674,10396703,10396703,6/8/2018 0:00,6/8/2018 0:00,6/8/2018 0:00,.,561.3,1.1226,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000433,10331482,10331482,7/23/2017 0:00,7/21/2017 0:00,7/23/2017 0:00,.,531.4,1.0628,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000560,10345152,10345152,7/23/2017 0:00,7/23/2017 0:00,7/23/2017 0:00,.,510,1.02,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000436,10343959,10343959,7/24/2017 0:00,7/22/2017 0:00,7/24/2017 0:00,.,210.2,1.051,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000444,10337839,10337839,7/25/2017 0:00,7/23/2017 0:00,7/25/2017 0:00,.,101.3,1.013,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000439,10343960,10343960,7/25/2017 0:00,7/23/2017 0:00,7/25/2017 0:00,.,225,1.125,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000436,10343961,10343961,7/25/2017 0:00,7/23/2017 0:00,7/25/2017 0:00,.,198.9,0.9945,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000438,10343962,10343962,7/25/2017 0:00,7/23/2017 0:00,7/25/2017 0:00,.,207.1,1.0355,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000446,10339982,10339982,7/26/2017 0:00,7/24/2017 0:00,7/26/2017 0:00,.,95.5,0.955,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000444,10336420,10336420,7/27/2017 0:00,7/26/2017 0:00,7/27/2017 0:00,.,107,1.07,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-001221,10337195,10337195,7/27/2017 0:00,7/25/2017 0:00,7/27/2017 0:00,.,215.9,1.0795,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000438,10342556,10342556,7/27/2017 0:00,7/25/2017 0:00,7/27/2017 0:00,.,207.1,1.0355,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000452,10343190,10343190,8/10/2017 0:00,8/7/2017 0:00,8/10/2017 0:00,.,24.6,0.9840000000000001,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000439,10344577,10344577,8/10/2017 0:00,8/8/2017 0:00,8/10/2017 0:00,.,201,1.005,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000449,10336398,10336398,8/11/2017 0:00,8/9/2017 0:00,8/11/2017 0:00,.,39.7,0.9925,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000560,10343040,10343040,8/5/2017 0:00,8/5/2017 0:00,8/5/2017 0:00,.,542.6,1.0852,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000674,10343185,10343185,8/5/2017 0:00,8/5/2017 0:00,8/5/2017 0:00,.,525.3,1.0506,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000444,10343027,10343027,8/8/2017 0:00,8/5/2017 0:00,8/8/2017 0:00,.,106.1,1.061,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000436,10343036,10343036,8/9/2017 0:00,8/6/2017 0:00,8/9/2017 0:00,.,213.1,1.0655,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000439,10343193,10343193,8/9/2017 0:00,8/6/2017 0:00,8/9/2017 0:00,.,215.8,1.079,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000433,10347714,10347714,9/16/2017 0:00,9/16/2017 0:00,9/16/2017 0:00,.,550.8,1.1016,ug/mL,0.8,1.2,0.86,1.14,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,0
PRJU:APR14-DP-ADL,.,Immunoassay,PRDS-000560,10348980,10348980,9/16/2017 0:00,9/16/2017 0:00,9/16/2017 0:00,.,516.3,1.0326,ug/mL,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.,0,
