UNIT PROCEDURE,SAMPLING POINT,PARAMETER NAME,PARAMETER DETAIL,RUN NUMBER,BATCH NUMBER,DATE OF MANUFACTURE,PROCESS START,PARAMETER DATE,LOCAL ID,VALUE_TEXT(Reported),VALUE_NUM(Recorded Full precision),UOM,LAL,UAL,LCL,UCL,LRL,URL,CL,NEL 1,NEL 2,NEL 3,NEL 4,PPK,REP,CONTROL_PRECISION,ACTION_PRECISION,REJECTION_PRECISION,SCALE,SUMMARY TABLE,DISPOSITION_DATE,RESULT_TYPE,SOURCE_SYSTEM,CTRL_VIOLATION,ACTION_VIOLATION,REJ_VIOLATION
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010277125,0010277125,2/9/2016 0:00,2/9/2016 0:00,2/9/2016 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010288924,0010288924,6/5/2016 0:00,6/5/2016 0:00,6/5/2016 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010300953,0010300953,8/17/2016 0:00,8/17/2016 0:00,8/17/2016 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010304052,0010304052,9/30/2016 0:00,9/30/2016 0:00,9/30/2016 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010308546,0010308546,11/1/2016 0:00,11/1/2016 0:00,11/1/2016 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010317140,0010317140,12/17/2016 0:00,12/17/2016 0:00,12/17/2016 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010311281,0010311281,1/10/2017 0:00,1/10/2017 0:00,1/10/2017 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010317923,0010317923,1/30/2017 0:00,1/30/2017 0:00,1/30/2017 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010329282,0010329282,6/22/2017 0:00,6/22/2017 0:00,6/22/2017 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010329284,0010329284,7/12/2017 0:00,7/12/2017 0:00,7/12/2017 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,I,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010339348,0010339348,9/9/2017 0:00,9/9/2017 0:00,9/9/2017 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,I,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010345265,0010345265,10/24/2017 0:00,10/24/2017 0:00,10/24/2017 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,I,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010358768,0010358768,11/9/2017 0:00,11/9/2017 0:00,11/9/2017 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,I,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,IEF Western,PRDS-001106,0010363679,0010363679,2/9/2018 0:00,2/9/2018 0:00,2/9/2018 0:00,.,"Isoforms 10-13 conform to standard, no bands lower than isoform 9 detected.",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,I,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010123455,0010123455,6/6/2012 0:00,6/6/2012 0:00,6/6/2012 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010130394,0010130394,9/6/2012 0:00,9/6/2012 0:00,9/6/2012 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010130396,0010130396,9/9/2012 0:00,9/9/2012 0:00,9/9/2012 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010130398,0010130398,11/2/2012 0:00,11/2/2012 0:00,11/2/2012 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010134999,0010134999,12/2/2012 0:00,12/2/2012 0:00,12/2/2012 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010155801,0010155801,3/4/2013 0:00,3/4/2013 0:00,3/4/2013 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010159521,0010159521,5/3/2013 0:00,5/3/2013 0:00,5/3/2013 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010159527,0010159527,9/9/2013 0:00,9/9/2013 0:00,9/9/2013 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010174359,0010174359,11/6/2013 0:00,11/6/2013 0:00,11/6/2013 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010185189,0010185189,3/2/2014 0:00,3/2/2014 0:00,3/2/2014 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010193291,0010193291,4/1/2014 0:00,4/1/2014 0:00,4/1/2014 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010203667,0010203667,8/8/2014 0:00,8/8/2014 0:00,8/8/2014 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010224881,0010224881,11/21/2014 0:00,11/21/2014 0:00,11/21/2014 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010234705,0010234705,1/31/2015 0:00,1/31/2015 0:00,1/31/2015 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010240157,0010240157,3/1/2015 0:00,3/1/2015 0:00,3/1/2015 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010248086,0010248086,6/13/2015 0:00,6/13/2015 0:00,6/13/2015 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010277125,0010277125,2/9/2016 0:00,2/9/2016 0:00,2/9/2016 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010288924,0010288924,6/5/2016 0:00,6/5/2016 0:00,6/5/2016 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010300953,0010300953,8/17/2016 0:00,8/17/2016 0:00,8/17/2016 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010304052,0010304052,9/30/2016 0:00,9/30/2016 0:00,9/30/2016 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010308546,0010308546,11/1/2016 0:00,11/1/2016 0:00,11/1/2016 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010317140,0010317140,12/17/2016 0:00,12/17/2016 0:00,12/17/2016 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010311281,0010311281,1/10/2017 0:00,1/10/2017 0:00,1/10/2017 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010317923,0010317923,1/30/2017 0:00,1/30/2017 0:00,1/30/2017 0:00,.,<0.24,0.24,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010329282,0010329282,6/22/2017 0:00,6/22/2017 0:00,6/22/2017 0:00,.,<0.2,0.2,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010329284,0010329284,7/12/2017 0:00,7/12/2017 0:00,7/12/2017 0:00,.,<0.2,0.2,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,I,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010339348,0010339348,9/9/2017 0:00,9/9/2017 0:00,9/9/2017 0:00,.,<0.2,0.2,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,I,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010345265,0010345265,10/24/2017 0:00,10/24/2017 0:00,10/24/2017 0:00,.,<0.1,0.1,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,I,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010358768,0010358768,11/9/2017 0:00,11/9/2017 0:00,11/9/2017 0:00,.,<0.1,0.1,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,I,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,Limulus Amebocyte Lysate (LAL Assay),PRDS-001106,0010363679,0010363679,2/9/2018 0:00,2/9/2018 0:00,2/9/2018 0:00,.,<0.2,0.2,EU/mL,.,<=2.5,.,.,.,.,.,NO,NO,NO,NO,Y,I,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010123455,0010123455,6/6/2012 0:00,6/6/2012 0:00,6/6/2012 0:00,.,6.91,6.91,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010130394,0010130394,9/6/2012 0:00,9/6/2012 0:00,9/6/2012 0:00,.,6.91,6.91,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010130396,0010130396,9/9/2012 0:00,9/9/2012 0:00,9/9/2012 0:00,.,6.94,6.94,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010130398,0010130398,11/2/2012 0:00,11/2/2012 0:00,11/2/2012 0:00,.,6.93,6.93,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010134999,0010134999,12/2/2012 0:00,12/2/2012 0:00,12/2/2012 0:00,.,6.85,6.85,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010155801,0010155801,3/4/2013 0:00,3/4/2013 0:00,3/4/2013 0:00,.,6.91,6.91,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010159521,0010159521,5/3/2013 0:00,5/3/2013 0:00,5/3/2013 0:00,.,6.87,6.87,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010159527,0010159527,9/9/2013 0:00,9/9/2013 0:00,9/9/2013 0:00,.,6.88,6.88,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010174359,0010174359,11/6/2013 0:00,11/6/2013 0:00,11/6/2013 0:00,.,6.83,6.83,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010185189,0010185189,3/2/2014 0:00,3/2/2014 0:00,3/2/2014 0:00,.,6.88,6.88,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010193291,0010193291,4/1/2014 0:00,4/1/2014 0:00,4/1/2014 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010203667,0010203667,8/8/2014 0:00,8/8/2014 0:00,8/8/2014 0:00,.,6.71,6.71,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010224881,0010224881,11/21/2014 0:00,11/21/2014 0:00,11/21/2014 0:00,.,6.91,6.91,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010234705,0010234705,1/31/2015 0:00,1/31/2015 0:00,1/31/2015 0:00,.,6.84,6.84,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010240157,0010240157,3/1/2015 0:00,3/1/2015 0:00,3/1/2015 0:00,.,6.92,6.92,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010248086,0010248086,6/13/2015 0:00,6/13/2015 0:00,6/13/2015 0:00,.,6.88,6.88,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010277125,0010277125,2/9/2016 0:00,2/9/2016 0:00,2/9/2016 0:00,.,6.97,6.97,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010288924,0010288924,6/5/2016 0:00,6/5/2016 0:00,6/5/2016 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010300953,0010300953,8/17/2016 0:00,8/17/2016 0:00,8/17/2016 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010304052,0010304052,9/30/2016 0:00,9/30/2016 0:00,9/30/2016 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010308546,0010308546,11/1/2016 0:00,11/1/2016 0:00,11/1/2016 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010317140,0010317140,12/17/2016 0:00,12/17/2016 0:00,12/17/2016 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010311281,0010311281,1/10/2017 0:00,1/10/2017 0:00,1/10/2017 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010317923,0010317923,1/30/2017 0:00,1/30/2017 0:00,1/30/2017 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010329282,0010329282,6/22/2017 0:00,6/22/2017 0:00,6/22/2017 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010329284,0010329284,7/12/2017 0:00,7/12/2017 0:00,7/12/2017 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010339348,0010339348,9/9/2017 0:00,9/9/2017 0:00,9/9/2017 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010345265,0010345265,10/24/2017 0:00,10/24/2017 0:00,10/24/2017 0:00,.,7,7,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010358768,0010358768,11/9/2017 0:00,11/9/2017 0:00,11/9/2017 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,pH,PRDS-001106,0010363679,0010363679,2/9/2018 0:00,2/9/2018 0:00,2/9/2018 0:00,.,6.9,6.9,.,6.6,7.2,6.75,7.05,.,.,6.9,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,SE-HPLC for Epoetin alfa Drug Product,PRDS-001106,0010203667,0010203667,8/8/2014 0:00,8/8/2014 0:00,8/8/2014 0:00,.,3.244,3.244,%,.,<=7.0,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,SE-HPLC for Epoetin alfa Drug Product,PRDS-001106,0010224881,0010224881,11/21/2014 0:00,11/21/2014 0:00,11/21/2014 0:00,.,3.041,3.041,%,.,<=7.0,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,SE-HPLC for Epoetin alfa Drug Product,PRDS-001106,0010234705,0010234705,1/31/2015 0:00,1/31/2015 0:00,1/31/2015 0:00,.,2.901,2.901,%,.,<=7.0,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,SE-HPLC for Epoetin alfa Drug Product,PRDS-001106,0010240157,0010240157,3/1/2015 0:00,3/1/2015 0:00,3/1/2015 0:00,.,3.303,3.303,%,.,<=7.0,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
DSM-NC-PRDS-001106-PATHEON,.,SE-HPLC for Epoetin alfa Drug Product,PRDS-001106,0010248086,0010248086,6/13/2015 0:00,6/13/2015 0:00,6/13/2015 0:00,.,3.132,3.132,%,.,<=7.0,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
